,Latitude,Longitude,Preds
53818,42.01743,-87.68776899999999,1
53819,41.907645,-87.760886,1
53820,41.907645,-87.760886,1
53821,41.907645,-87.760886,1
53822,41.907645,-87.760886,1
53823,41.907645,-87.760886,1
53824,41.907645,-87.760886,1
53825,41.907645,-87.760886,1
53826,41.907645,-87.760886,1
53835,41.981964000000005,-87.812827,1
53836,41.981964000000005,-87.812827,1
53837,41.981964000000005,-87.812827,1
53838,41.981964000000005,-87.812827,1
53839,41.981964000000005,-87.812827,1
53840,41.981964000000005,-87.812827,1
53841,41.981964000000005,-87.812827,1
53842,41.981964000000005,-87.812827,1
53843,41.944869,-87.832763,1
53844,41.944869,-87.832763,1
53845,41.944869,-87.832763,1
53846,41.944869,-87.832763,1
53847,41.944869,-87.832763,1
53848,41.944869,-87.832763,1
53849,41.944869,-87.832763,1
53850,41.944869,-87.832763,1
53851,42.011601,-87.81150600000001,1
53852,42.011601,-87.81150600000001,1
53853,42.011601,-87.81150600000001,1
53854,42.011601,-87.81150600000001,1
53855,42.011601,-87.81150600000001,1
53856,42.011601,-87.81150600000001,1
53857,42.011601,-87.81150600000001,1
53858,42.011601,-87.81150600000001,1
53859,41.94983,-87.69845699999999,1
53860,41.94983,-87.69845699999999,1
53861,41.94983,-87.69845699999999,1
53862,41.94983,-87.69845699999999,1
53863,41.94983,-87.69845699999999,1
53864,41.94983,-87.69845699999999,1
53865,41.94983,-87.69845699999999,1
53866,41.94983,-87.69845699999999,1
53867,41.979243,-87.750938,1
53868,41.979243,-87.750938,1
53869,41.979243,-87.750938,1
53870,41.979243,-87.750938,1
53871,41.979243,-87.750938,1
53872,41.979243,-87.750938,1
53873,41.979243,-87.750938,1
53874,41.979243,-87.750938,1
53875,41.986921,-87.689778,1
53876,41.986921,-87.689778,1
53877,41.986921,-87.689778,1
53878,41.986921,-87.689778,1
53879,41.986921,-87.689778,1
53880,41.986921,-87.689778,1
53881,41.986921,-87.689778,1
53882,41.986921,-87.689778,1
53883,41.801497999999995,-87.763416,1
53884,41.801497999999995,-87.763416,1
53885,41.801497999999995,-87.763416,1
53886,41.801497999999995,-87.763416,1
53887,41.801497999999995,-87.763416,1
53888,41.801497999999995,-87.763416,1
53889,41.801497999999995,-87.763416,1
53890,41.801497999999995,-87.763416,1
53923,41.662014,-87.72460799999999,1
53924,41.662014,-87.72460799999999,1
53925,41.662014,-87.72460799999999,1
53926,41.662014,-87.72460799999999,1
53927,41.662014,-87.72460799999999,1
53928,41.662014,-87.72460799999999,1
53929,41.662014,-87.72460799999999,1
53930,41.662014,-87.72460799999999,1
53931,41.961743,-87.76007,1
53932,41.961743,-87.76007,1
53933,41.961743,-87.76007,1
53934,41.961743,-87.76007,1
53935,41.961743,-87.76007,1
53936,41.961743,-87.76007,1
53937,41.961743,-87.76007,1
53938,41.961743,-87.76007,1
53939,41.953067,-87.776792,1
53940,41.953067,-87.776792,1
53941,41.953067,-87.776792,1
53942,41.953067,-87.776792,1
53943,41.953067,-87.776792,1
53944,41.953067,-87.776792,1
53945,41.953067,-87.776792,1
53946,41.953067,-87.776792,1
53955,41.958271,-87.702575,1
53956,41.958271,-87.702575,1
53957,41.958271,-87.702575,1
53958,41.958271,-87.702575,1
53959,41.958271,-87.702575,1
53960,41.958271,-87.702575,1
53961,41.958271,-87.702575,1
53962,41.958271,-87.702575,1
53987,41.916265,-87.800515,1
53988,41.916265,-87.800515,1
53989,41.916265,-87.800515,1
53990,41.916265,-87.800515,1
53991,41.916265,-87.800515,1
53992,41.916265,-87.800515,1
53993,41.916265,-87.800515,1
53994,41.916265,-87.800515,1
54003,41.918704999999996,-87.752329,1
54004,41.918704999999996,-87.752329,1
54005,41.918704999999996,-87.752329,1
54006,41.918704999999996,-87.752329,1
54007,41.918704999999996,-87.752329,1
54008,41.918704999999996,-87.752329,1
54009,41.918704999999996,-87.752329,1
54010,41.918704999999996,-87.752329,1
54011,41.682587,-87.707973,1
54012,41.682587,-87.707973,1
54013,41.682587,-87.707973,1
54014,41.682587,-87.707973,1
54015,41.682587,-87.707973,1
54016,41.682587,-87.707973,1
54017,41.682587,-87.707973,1
54018,41.682587,-87.707973,1
54019,41.725516999999996,-87.61425799999999,1
54020,41.725516999999996,-87.61425799999999,1
54021,41.725516999999996,-87.61425799999999,1
54022,41.725516999999996,-87.61425799999999,1
54023,41.725516999999996,-87.61425799999999,1
54024,41.725516999999996,-87.61425799999999,1
54025,41.725516999999996,-87.61425799999999,1
54026,41.725516999999996,-87.61425799999999,1
54027,41.948167,-87.730698,1
54028,41.948167,-87.730698,1
54029,41.948167,-87.730698,1
54030,41.948167,-87.730698,1
54031,41.948167,-87.730698,1
54032,41.948167,-87.730698,1
54033,41.948167,-87.730698,1
54034,41.948167,-87.730698,1
54035,41.963976,-87.69181,1
54036,41.963976,-87.69181,1
54037,41.963976,-87.69181,1
54038,41.963976,-87.69181,1
54039,41.963976,-87.69181,1
54040,41.963976,-87.69181,1
54041,41.963976,-87.69181,1
54042,41.963976,-87.69181,1
54043,41.953705,-87.733974,1
54044,41.953705,-87.733974,1
54045,41.953705,-87.733974,1
54046,41.953705,-87.733974,1
54047,41.953705,-87.733974,1
54048,41.953705,-87.733974,1
54049,41.953705,-87.733974,1
54050,41.953705,-87.733974,1
54051,41.964242,-87.757639,1
54052,41.964242,-87.757639,1
54053,41.964242,-87.757639,1
54054,41.964242,-87.757639,1
54055,41.964242,-87.757639,1
54056,41.964242,-87.757639,1
54057,41.964242,-87.757639,1
54058,41.964242,-87.757639,1
54059,41.990284,-87.797127,1
54060,41.990284,-87.797127,1
54061,41.990284,-87.797127,1
54062,41.990284,-87.797127,1
54063,41.990284,-87.797127,1
54064,41.990284,-87.797127,1
54065,41.990284,-87.797127,1
54066,41.990284,-87.797127,1
54067,42.008314,-87.77792099999999,1
54068,42.008314,-87.77792099999999,1
54069,42.008314,-87.77792099999999,1
54070,42.008314,-87.77792099999999,1
54071,42.008314,-87.77792099999999,1
54072,42.008314,-87.77792099999999,1
54073,42.008314,-87.77792099999999,1
54074,42.008314,-87.77792099999999,1
54075,41.991429,-87.747113,1
54076,41.991429,-87.747113,1
54077,41.991429,-87.747113,1
54078,41.991429,-87.747113,1
54079,41.991429,-87.747113,1
54080,41.991429,-87.747113,1
54081,41.991429,-87.747113,1
54082,41.991429,-87.747113,1
54091,41.921177,-87.79518,1
54092,41.921177,-87.79518,1
54093,41.921177,-87.79518,1
54094,41.921177,-87.79518,1
54095,41.921177,-87.79518,1
54096,41.921177,-87.79518,1
54097,41.921177,-87.79518,1
54098,41.921177,-87.79518,1
54155,41.966986999999996,-87.674677,1
54156,41.966986999999996,-87.674677,1
54157,41.966986999999996,-87.674677,1
54158,41.966986999999996,-87.674677,1
54159,41.966986999999996,-87.674677,1
54160,41.966986999999996,-87.674677,1
54161,41.966986999999996,-87.674677,1
54162,41.966986999999996,-87.674677,1
54163,41.923738,-87.785288,1
54164,41.923738,-87.785288,1
54165,41.923738,-87.785288,1
54166,41.923738,-87.785288,1
54167,41.923738,-87.785288,1
54168,41.923738,-87.785288,1
54169,41.923738,-87.785288,1
54170,41.923738,-87.785288,1
54171,41.970248,-87.787992,1
54172,41.970248,-87.787992,1
54173,41.970248,-87.787992,1
54174,41.970248,-87.787992,1
54175,41.970248,-87.787992,1
54176,41.970248,-87.787992,1
54177,41.970248,-87.787992,1
54178,41.970248,-87.787992,1
54187,41.899229999999996,-87.716788,1
54188,41.899229999999996,-87.716788,1
54189,41.899229999999996,-87.716788,1
54190,41.899229999999996,-87.716788,1
54191,41.899229999999996,-87.716788,1
54192,41.899229999999996,-87.716788,1
54193,41.899229999999996,-87.716788,1
54194,41.899229999999996,-87.716788,1
54195,41.692555,-87.598865,1
54196,41.692555,-87.598865,1
54197,41.692555,-87.598865,1
54198,41.692555,-87.598865,1
54199,41.692555,-87.598865,1
54200,41.692555,-87.598865,1
54201,41.692555,-87.598865,1
54202,41.692555,-87.598865,1
54219,41.942114000000004,-87.776385,1
54220,41.942114000000004,-87.776385,1
54221,41.942114000000004,-87.776385,1
54222,41.942114000000004,-87.776385,1
54223,41.942114000000004,-87.776385,1
54224,41.942114000000004,-87.776385,1
54225,41.942114000000004,-87.776385,1
54226,41.942114000000004,-87.776385,1
54227,41.960615999999995,-87.777189,1
54228,41.960615999999995,-87.777189,1
54229,41.960615999999995,-87.777189,1
54230,41.960615999999995,-87.777189,1
54231,41.960615999999995,-87.777189,1
54232,41.960615999999995,-87.777189,1
54233,41.960615999999995,-87.777189,1
54234,41.960615999999995,-87.777189,1
54251,41.962728000000006,-87.748367,1
54252,41.962728000000006,-87.748367,1
54253,41.962728000000006,-87.748367,1
54254,41.962728000000006,-87.748367,1
54255,41.962728000000006,-87.748367,1
54256,41.962728000000006,-87.748367,1
54257,41.962728000000006,-87.748367,1
54258,41.962728000000006,-87.748367,1
54275,41.911823999999996,-87.726737,1
54276,41.911823999999996,-87.726737,1
54277,41.911823999999996,-87.726737,1
54278,41.911823999999996,-87.726737,1
54279,41.911823999999996,-87.726737,1
54280,41.911823999999996,-87.726737,1
54281,41.911823999999996,-87.726737,1
54282,41.911823999999996,-87.726737,1
54299,41.800737,-87.71188000000001,1
54300,41.800737,-87.71188000000001,1
54301,41.800737,-87.71188000000001,1
54302,41.800737,-87.71188000000001,1
54303,41.800737,-87.71188000000001,1
54304,41.800737,-87.71188000000001,1
54305,41.800737,-87.71188000000001,1
54306,41.800737,-87.71188000000001,1
54307,41.778296999999995,-87.752411,1
54308,41.778296999999995,-87.752411,1
54309,41.778296999999995,-87.752411,1
54310,41.778296999999995,-87.752411,1
54311,41.778296999999995,-87.752411,1
54312,41.778296999999995,-87.752411,1
54313,41.778296999999995,-87.752411,1
54314,41.778296999999995,-87.752411,1
54323,41.759346,-87.745602,1
54324,41.759346,-87.745602,1
54325,41.759346,-87.745602,1
54326,41.759346,-87.745602,1
54327,41.759346,-87.745602,1
54328,41.759346,-87.745602,1
54329,41.759346,-87.745602,1
54330,41.759346,-87.745602,1
54339,41.797616,-87.797894,1
54340,41.797616,-87.797894,1
54341,41.797616,-87.797894,1
54342,41.797616,-87.797894,1
54343,41.797616,-87.797894,1
54344,41.797616,-87.797894,1
54345,41.797616,-87.797894,1
54346,41.797616,-87.797894,1
54347,41.781416,-87.77653199999999,1
54348,41.781416,-87.77653199999999,1
54349,41.781416,-87.77653199999999,1
54350,41.781416,-87.77653199999999,1
54351,41.781416,-87.77653199999999,1
54352,41.781416,-87.77653199999999,1
54353,41.781416,-87.77653199999999,1
54354,41.781416,-87.77653199999999,1
54435,41.798697,-87.736812,1
54436,41.798697,-87.736812,1
54437,41.798697,-87.736812,1
54438,41.798697,-87.736812,1
54439,41.798697,-87.736812,1
54440,41.798697,-87.736812,1
54441,41.798697,-87.736812,1
54442,41.798697,-87.736812,1
54443,41.776156,-87.778927,1
54444,41.776156,-87.778927,1
54445,41.776156,-87.778927,1
54446,41.776156,-87.778927,1
54447,41.776156,-87.778927,1
54448,41.776156,-87.778927,1
54449,41.776156,-87.778927,1
54450,41.776156,-87.778927,1
54507,41.686398,-87.531635,1
54508,41.686398,-87.531635,1
54509,41.686398,-87.531635,1
54510,41.686398,-87.531635,1
54511,41.686398,-87.531635,1
54512,41.686398,-87.531635,1
54513,41.686398,-87.531635,1
54514,41.686398,-87.531635,1
54547,41.644612,-87.60449799999999,1
54548,41.644612,-87.60449799999999,1
54549,41.644612,-87.60449799999999,1
54550,41.644612,-87.60449799999999,1
54551,41.644612,-87.60449799999999,1
54552,41.644612,-87.60449799999999,1
54553,41.644612,-87.60449799999999,1
54554,41.644612,-87.60449799999999,1
54563,41.717753,-87.531657,1
54564,41.717753,-87.531657,1
54565,41.717753,-87.531657,1
54566,41.717753,-87.531657,1
54567,41.717753,-87.531657,1
54568,41.717753,-87.531657,1
54569,41.717753,-87.531657,1
54570,41.717753,-87.531657,1
54579,41.702723999999996,-87.536497,1
54580,41.702723999999996,-87.536497,1
54581,41.702723999999996,-87.536497,1
54582,41.702723999999996,-87.536497,1
54583,41.702723999999996,-87.536497,1
54584,41.702723999999996,-87.536497,1
54585,41.702723999999996,-87.536497,1
54586,41.702723999999996,-87.536497,1
54587,41.984809000000006,-87.728492,1
54588,41.984809000000006,-87.728492,1
54589,41.984809000000006,-87.728492,1
54590,41.984809000000006,-87.728492,1
54591,41.984809000000006,-87.728492,1
54592,41.984809000000006,-87.728492,1
54593,41.984809000000006,-87.728492,1
54594,41.984809000000006,-87.728492,1
54595,41.772846,-87.740029,1
54596,41.772846,-87.740029,1
54597,41.772846,-87.740029,1
54598,41.772846,-87.740029,1
54599,41.772846,-87.740029,1
54600,41.772846,-87.740029,1
54601,41.772846,-87.740029,1
54602,41.772846,-87.740029,1
54611,41.659112,-87.53869300000001,1
54612,41.659112,-87.53869300000001,1
54613,41.659112,-87.53869300000001,1
54614,41.659112,-87.53869300000001,1
54615,41.659112,-87.53869300000001,1
54616,41.659112,-87.53869300000001,1
54617,41.659112,-87.53869300000001,1
54618,41.659112,-87.53869300000001,1
54619,41.992478000000006,-87.862995,1
54620,41.992478000000006,-87.862995,1
54621,41.992478000000006,-87.862995,1
54622,41.992478000000006,-87.862995,1
54623,41.992478000000006,-87.862995,1
54624,41.992478000000006,-87.862995,1
54625,41.992478000000006,-87.862995,1
54626,41.992478000000006,-87.862995,1
54627,41.974689,-87.890615,1
54628,41.974689,-87.890615,1
54629,41.974689,-87.890615,1
54630,41.974689,-87.890615,1
54631,41.974689,-87.890615,1
54632,41.974689,-87.890615,1
54633,41.974689,-87.890615,1
54634,41.974689,-87.890615,1
54635,41.974689,-87.890615,1
54636,41.974689,-87.890615,1
54637,41.974689,-87.890615,1
54638,41.974689,-87.890615,1
54639,41.974689,-87.890615,1
54640,41.974689,-87.890615,1
54641,41.974689,-87.890615,1
54642,41.974689,-87.890615,1
54643,41.974689,-87.890615,1
54644,41.974689,-87.890615,1
54645,41.974689,-87.890615,1
54646,41.974689,-87.890615,1
54647,41.974689,-87.890615,1
54648,41.974689,-87.890615,1
54649,41.974689,-87.890615,1
54650,41.974689,-87.890615,1
54651,41.974689,-87.890615,1
54652,41.957799,-87.930995,1
54653,41.957799,-87.930995,1
54654,41.957799,-87.930995,1
54655,41.957799,-87.930995,1
54656,41.957799,-87.930995,1
54657,41.957799,-87.930995,1
54658,41.957799,-87.930995,1
54659,41.957799,-87.930995,1
54660,41.690422999999996,-87.656929,1
54661,41.690422999999996,-87.656929,1
54662,41.690422999999996,-87.656929,1
54663,41.690422999999996,-87.656929,1
54664,41.690422999999996,-87.656929,1
54665,41.690422999999996,-87.656929,1
54666,41.690422999999996,-87.656929,1
54667,41.690422999999996,-87.656929,1
54676,41.675876,-87.651515,1
54677,41.675876,-87.651515,1
54678,41.675876,-87.651515,1
54679,41.675876,-87.651515,1
54680,41.675876,-87.651515,1
54681,41.675876,-87.651515,1
54682,41.675876,-87.651515,1
54683,41.675876,-87.651515,1
54708,41.95477,-87.73089,1
54709,41.95477,-87.73089,1
54710,41.95477,-87.73089,1
54711,41.95477,-87.73089,1
54712,41.95477,-87.73089,1
54713,41.95477,-87.73089,1
54714,41.95477,-87.73089,1
54715,41.95477,-87.73089,1
54716,41.933652,-87.738416,1
54717,41.933652,-87.738416,1
54718,41.933652,-87.738416,1
54719,41.933652,-87.738416,1
54720,41.933652,-87.738416,1
54721,41.933652,-87.738416,1
54722,41.933652,-87.738416,1
54723,41.933652,-87.738416,1
54724,41.94828,-87.74134000000001,1
54725,41.94828,-87.74134000000001,1
54726,41.94828,-87.74134000000001,1
54727,41.94828,-87.74134000000001,1
54728,41.94828,-87.74134000000001,1
54729,41.94828,-87.74134000000001,1
54730,41.94828,-87.74134000000001,1
54731,41.94828,-87.74134000000001,1
54732,41.925197999999995,-87.746381,1
54733,41.925197999999995,-87.746381,1
54734,41.925197999999995,-87.746381,1
54735,41.925197999999995,-87.746381,1
54736,41.925197999999995,-87.746381,1
54737,41.925197999999995,-87.746381,1
54738,41.925197999999995,-87.746381,1
54739,41.925197999999995,-87.746381,1
54740,41.973845000000004,-87.805059,1
54741,41.973845000000004,-87.805059,1
54742,41.973845000000004,-87.805059,1
54743,41.973845000000004,-87.805059,1
54744,41.973845000000004,-87.805059,1
54745,41.973845000000004,-87.805059,1
54746,41.973845000000004,-87.805059,1
54747,41.973845000000004,-87.805059,1
54748,41.743402,-87.731435,1
54749,41.743402,-87.731435,1
54750,41.743402,-87.731435,1
54751,41.743402,-87.731435,1
54752,41.743402,-87.731435,1
54753,41.743402,-87.731435,1
54754,41.743402,-87.731435,1
54755,41.743402,-87.731435,1
54788,41.904194,-87.756155,1
54789,41.904194,-87.756155,1
54790,41.904194,-87.756155,1
54791,41.904194,-87.756155,1
54792,41.904194,-87.756155,1
54793,41.904194,-87.756155,1
54794,41.904194,-87.756155,1
54795,41.904194,-87.756155,1
54796,41.951865999999995,-87.72505699999999,1
54797,41.951865999999995,-87.72505699999999,1
54798,41.951865999999995,-87.72505699999999,1
54799,41.951865999999995,-87.72505699999999,1
54800,41.951865999999995,-87.72505699999999,1
54801,41.951865999999995,-87.72505699999999,1
54802,41.951865999999995,-87.72505699999999,1
54803,41.951865999999995,-87.72505699999999,1
54804,41.763733,-87.742302,1
54805,41.763733,-87.742302,1
54806,41.763733,-87.742302,1
54807,41.763733,-87.742302,1
54808,41.763733,-87.742302,1
54809,41.763733,-87.742302,1
54810,41.763733,-87.742302,1
54811,41.763733,-87.742302,1
54812,41.98728,-87.666066,1
54813,41.98728,-87.666066,1
54814,41.98728,-87.666066,1
54815,41.98728,-87.666066,1
54816,41.98728,-87.666066,1
54817,41.98728,-87.666066,1
54818,41.98728,-87.666066,1
54819,41.98728,-87.666066,1
54828,41.965571000000004,-87.78197800000001,1
54829,41.965571000000004,-87.78197800000001,1
54830,41.965571000000004,-87.78197800000001,1
54831,41.965571000000004,-87.78197800000001,1
54832,41.965571000000004,-87.78197800000001,1
54833,41.965571000000004,-87.78197800000001,1
54834,41.965571000000004,-87.78197800000001,1
54835,41.965571000000004,-87.78197800000001,1
54836,41.951878,-87.789234,1
54837,41.951878,-87.789234,1
54838,41.951878,-87.789234,1
54839,41.951878,-87.789234,1
54840,41.951878,-87.789234,1
54841,41.951878,-87.789234,1
54842,41.951878,-87.789234,1
54843,41.951878,-87.789234,1
54844,42.009876,-87.807277,1
54845,42.009876,-87.807277,1
54846,42.009876,-87.807277,1
54847,42.009876,-87.807277,1
54848,42.009876,-87.807277,1
54849,42.009876,-87.807277,1
54850,42.009876,-87.807277,1
54851,42.009876,-87.807277,1
54868,41.994679,-87.770899,1
54869,41.994679,-87.770899,1
54870,41.994679,-87.770899,1
54871,41.994679,-87.770899,1
54872,41.994679,-87.770899,1
54873,41.994679,-87.770899,1
54874,41.994679,-87.770899,1
54875,41.994679,-87.770899,1
54892,41.777689,-87.749149,1
54893,41.777689,-87.749149,1
54894,41.777689,-87.749149,1
54895,41.777689,-87.749149,1
54896,41.777689,-87.749149,1
54897,41.777689,-87.749149,1
54898,41.777689,-87.749149,1
54899,41.777689,-87.749149,1
54916,41.95469,-87.800991,1
54917,41.95469,-87.800991,1
54918,41.95469,-87.800991,1
54919,41.95469,-87.800991,1
54920,41.95469,-87.800991,1
54921,41.95469,-87.800991,1
54922,41.95469,-87.800991,1
54923,41.95469,-87.800991,1
54932,41.974089,-87.824812,1
54933,41.974089,-87.824812,1
54934,41.974089,-87.824812,1
54935,41.974089,-87.824812,1
54936,41.974089,-87.824812,1
54937,41.974089,-87.824812,1
54938,41.974089,-87.824812,1
54939,41.974089,-87.824812,1
55038,42.01743,-87.68776899999999,1
55039,42.01743,-87.68776899999999,1
55040,42.01743,-87.68776899999999,1
55041,42.01743,-87.68776899999999,1
55042,42.01743,-87.68776899999999,1
55043,42.01743,-87.68776899999999,1
55044,42.01743,-87.68776899999999,1
55045,42.01743,-87.68776899999999,1
55078,42.011601,-87.81150600000001,1
55079,42.011601,-87.81150600000001,1
55080,42.011601,-87.81150600000001,1
55081,42.011601,-87.81150600000001,1
55082,42.011601,-87.81150600000001,1
55083,42.011601,-87.81150600000001,1
55084,42.011601,-87.81150600000001,1
55085,42.011601,-87.81150600000001,1
55246,41.725516999999996,-87.61425799999999,1
55247,41.725516999999996,-87.61425799999999,1
55248,41.725516999999996,-87.61425799999999,1
55249,41.725516999999996,-87.61425799999999,1
55250,41.725516999999996,-87.61425799999999,1
55251,41.725516999999996,-87.61425799999999,1
55252,41.725516999999996,-87.61425799999999,1
55253,41.725516999999996,-87.61425799999999,1
55286,41.990284,-87.797127,1
55287,41.990284,-87.797127,1
55288,41.990284,-87.797127,1
55289,41.990284,-87.797127,1
55290,41.990284,-87.797127,1
55291,41.990284,-87.797127,1
55292,41.990284,-87.797127,1
55293,41.990284,-87.797127,1
55734,41.686398,-87.531635,1
55735,41.686398,-87.531635,1
55736,41.686398,-87.531635,1
55737,41.686398,-87.531635,1
55738,41.686398,-87.531635,1
55739,41.686398,-87.531635,1
55740,41.686398,-87.531635,1
55741,41.686398,-87.531635,1
55790,41.717753,-87.531657,1
55791,41.717753,-87.531657,1
55792,41.717753,-87.531657,1
55793,41.717753,-87.531657,1
55794,41.717753,-87.531657,1
55795,41.717753,-87.531657,1
55796,41.717753,-87.531657,1
55797,41.717753,-87.531657,1
55854,41.974689,-87.890615,1
55855,41.974689,-87.890615,1
55856,41.974689,-87.890615,1
55857,41.974689,-87.890615,1
55858,41.974689,-87.890615,1
55859,41.974689,-87.890615,1
55860,41.974689,-87.890615,1
55861,41.974689,-87.890615,1
55862,41.957799,-87.930995,1
55863,41.957799,-87.930995,1
55864,41.957799,-87.930995,1
55865,41.957799,-87.930995,1
55866,41.957799,-87.930995,1
55867,41.957799,-87.930995,1
55868,41.957799,-87.930995,1
55869,41.957799,-87.930995,1
55950,41.973845000000004,-87.805059,1
55951,41.973845000000004,-87.805059,1
55952,41.973845000000004,-87.805059,1
55953,41.973845000000004,-87.805059,1
55954,41.973845000000004,-87.805059,1
55955,41.973845000000004,-87.805059,1
55956,41.973845000000004,-87.805059,1
55957,41.973845000000004,-87.805059,1
55958,41.743402,-87.731435,1
55959,41.743402,-87.731435,1
55960,41.743402,-87.731435,1
55961,41.743402,-87.731435,1
55962,41.743402,-87.731435,1
55963,41.743402,-87.731435,1
55964,41.743402,-87.731435,1
55965,41.743402,-87.731435,1
56126,41.95469,-87.800991,1
56127,41.95469,-87.800991,1
56128,41.95469,-87.800991,1
56129,41.95469,-87.800991,1
56130,41.95469,-87.800991,1
56131,41.95469,-87.800991,1
56132,41.95469,-87.800991,1
56133,41.95469,-87.800991,1
56134,41.994991,-87.769279,1
56135,41.994991,-87.769279,1
56136,41.994991,-87.769279,1
56137,41.994991,-87.769279,1
56138,41.994991,-87.769279,1
56139,41.994991,-87.769279,1
56140,41.994991,-87.769279,1
56141,41.994991,-87.769279,1
56142,41.974089,-87.824812,1
56143,41.974089,-87.824812,1
56144,41.974089,-87.824812,1
56145,41.974089,-87.824812,1
56146,41.974089,-87.824812,1
56147,41.974089,-87.824812,1
56148,41.974089,-87.824812,1
56149,41.974089,-87.824812,1
56150,41.9216,-87.666455,1
56151,41.9216,-87.666455,1
56152,41.9216,-87.666455,1
56153,41.9216,-87.666455,1
56154,41.9216,-87.666455,1
56155,41.9216,-87.666455,1
56156,41.9216,-87.666455,1
56157,41.9216,-87.666455,1
56158,41.891118,-87.65449100000001,1
56159,41.891118,-87.65449100000001,1
56160,41.891118,-87.65449100000001,1
56161,41.891118,-87.65449100000001,1
56162,41.891118,-87.65449100000001,1
56163,41.891118,-87.65449100000001,1
56164,41.891118,-87.65449100000001,1
56165,41.891118,-87.65449100000001,1
56166,41.867108,-87.654224,1
56167,41.867108,-87.654224,1
56168,41.867108,-87.654224,1
56169,41.867108,-87.654224,1
56170,41.867108,-87.654224,1
56171,41.867108,-87.654224,1
56172,41.867108,-87.654224,1
56173,41.867108,-87.654224,1
56174,41.896282,-87.655232,1
56175,41.896282,-87.655232,1
56176,41.896282,-87.655232,1
56177,41.896282,-87.655232,1
56178,41.896282,-87.655232,1
56179,41.896282,-87.655232,1
56180,41.896282,-87.655232,1
56181,41.896282,-87.655232,1
56182,41.919343,-87.694259,1
56183,41.919343,-87.694259,1
56184,41.919343,-87.694259,1
56185,41.919343,-87.694259,1
56186,41.919343,-87.694259,1
56187,41.919343,-87.694259,1
56188,41.919343,-87.694259,1
56189,41.919343,-87.694259,1
56190,41.921965,-87.632085,1
56191,41.921965,-87.632085,1
56192,41.921965,-87.632085,1
56193,41.921965,-87.632085,1
56194,41.921965,-87.632085,1
56195,41.921965,-87.632085,1
56196,41.921965,-87.632085,1
56197,41.921965,-87.632085,1
56198,41.688324,-87.676709,1
56199,41.688324,-87.676709,1
56200,41.688324,-87.676709,1
56201,41.688324,-87.676709,1
56202,41.688324,-87.676709,1
56203,41.688324,-87.676709,1
56204,41.688324,-87.676709,1
56205,41.688324,-87.676709,1
56206,41.862292,-87.64886,1
56207,41.862292,-87.64886,1
56208,41.862292,-87.64886,1
56209,41.862292,-87.64886,1
56210,41.862292,-87.64886,1
56211,41.862292,-87.64886,1
56212,41.862292,-87.64886,1
56213,41.862292,-87.64886,1
56214,41.720848,-87.666014,1
56215,41.720848,-87.666014,1
56216,41.720848,-87.666014,1
56217,41.720848,-87.666014,1
56218,41.720848,-87.666014,1
56219,41.720848,-87.666014,1
56220,41.720848,-87.666014,1
56221,41.720848,-87.666014,1
56222,41.731922,-87.677512,1
56223,41.731922,-87.677512,1
56224,41.731922,-87.677512,1
56225,41.731922,-87.677512,1
56226,41.731922,-87.677512,1
56227,41.731922,-87.677512,1
56228,41.731922,-87.677512,1
56229,41.731922,-87.677512,1
56230,41.891126,-87.61156,1
56231,41.891126,-87.61156,1
56232,41.891126,-87.61156,1
56233,41.891126,-87.61156,1
56234,41.891126,-87.61156,1
56235,41.891126,-87.61156,1
56236,41.891126,-87.61156,1
56237,41.891126,-87.61156,1
56238,41.999128999999996,-87.795585,1
56239,41.999128999999996,-87.795585,1
56240,41.999128999999996,-87.795585,1
56241,41.999128999999996,-87.795585,1
56242,41.999128999999996,-87.795585,1
56243,41.999128999999996,-87.795585,1
56244,41.999128999999996,-87.795585,1
56245,41.999128999999996,-87.795585,1
56246,42.01743,-87.68776899999999,1
56247,42.01743,-87.68776899999999,1
56248,42.01743,-87.68776899999999,1
56249,42.01743,-87.68776899999999,1
56250,42.01743,-87.68776899999999,1
56251,42.01743,-87.68776899999999,1
56252,42.01743,-87.68776899999999,1
56253,42.01743,-87.68776899999999,1
56254,41.907645,-87.760886,1
56255,41.907645,-87.760886,1
56256,41.907645,-87.760886,1
56257,41.907645,-87.760886,1
56258,41.907645,-87.760886,1
56259,41.907645,-87.760886,1
56260,41.907645,-87.760886,1
56261,41.907645,-87.760886,1
56262,41.732984,-87.649642,1
56263,41.732984,-87.649642,1
56264,41.732984,-87.649642,1
56265,41.732984,-87.649642,1
56266,41.732984,-87.649642,1
56267,41.732984,-87.649642,1
56268,41.732984,-87.649642,1
56269,41.732984,-87.649642,1
56270,41.981964000000005,-87.812827,1
56271,41.981964000000005,-87.812827,1
56272,41.981964000000005,-87.812827,1
56273,41.981964000000005,-87.812827,1
56274,41.981964000000005,-87.812827,1
56275,41.981964000000005,-87.812827,1
56276,41.981964000000005,-87.812827,1
56277,41.981964000000005,-87.812827,1
56278,41.944869,-87.832763,1
56279,41.944869,-87.832763,1
56280,41.944869,-87.832763,1
56281,41.944869,-87.832763,1
56282,41.944869,-87.832763,1
56283,41.944869,-87.832763,1
56284,41.944869,-87.832763,1
56285,41.944869,-87.832763,1
56286,42.011601,-87.81150600000001,1
56287,42.011601,-87.81150600000001,1
56288,42.011601,-87.81150600000001,1
